Date,Open,High,Low,Close,Adj Close,Volume
2018-09-20,95.349998,95.790001,94.949997,95.750000,94.720657,5552300
2018-09-21,95.919998,96.290001,95.629997,95.900002,94.869049,9530100
2018-09-24,95.440002,96.000000,94.860001,94.919998,93.899582,5337000
2018-09-25,95.989998,96.519997,94.989998,95.099998,94.077644,6193200
2018-09-26,95.099998,95.589996,94.519997,94.589996,93.573128,5918600
2018-09-27,94.190002,94.959999,93.820000,94.129997,93.118080,5363400
2018-09-28,94.279999,94.370003,93.690002,93.910004,92.900444,6306300
2018-10-01,94.290001,94.660004,94.040001,94.400002,93.385170,4994300
2018-10-02,93.930000,95.610001,93.849998,95.150002,94.127113,7754600
2018-10-03,95.500000,95.540001,94.040001,94.070000,93.058723,6327400
2018-10-04,94.070000,94.500000,93.199997,94.209999,93.197220,6045300
2018-10-05,93.860001,94.190002,92.889999,93.309998,92.306892,6693400
2018-10-08,93.250000,94.930000,93.019997,94.690002,93.672058,5762600
2018-10-09,95.639999,97.739998,95.190002,97.080002,96.036369,11598900
2018-10-10,96.599998,97.849998,95.699997,95.760002,94.730553,9002800
2018-10-11,95.809998,96.290001,93.599998,93.919998,92.910332,9926500
2018-10-12,94.760002,95.169998,93.669998,94.809998,93.790764,8553900
2018-10-15,94.500000,94.989998,93.820000,93.820000,92.811409,8305500
2018-10-16,94.699997,96.070000,94.339996,95.809998,94.780014,11241700
2018-10-17,95.180000,96.620003,94.900002,96.559998,95.521950,9539400
2018-10-18,96.400002,97.250000,95.739998,96.169998,95.136139,11398400
2018-10-19,96.000000,97.650002,96.000000,97.150002,96.105614,8950700
2018-10-22,97.339996,97.580002,96.739998,97.139999,96.095718,7122900
2018-10-23,96.500000,97.989998,96.110001,97.800003,96.748627,9405800
2018-10-24,97.500000,99.169998,97.279999,97.559998,96.511200,10364700
2018-10-25,98.010002,99.480003,97.000000,99.180000,98.113785,10737100
2018-10-26,98.809998,99.669998,98.019997,98.940002,97.876373,14925600
2018-10-29,99.510002,101.730003,99.089996,99.800003,98.727127,12706100
2018-10-30,100.209999,102.599998,100.059998,102.419998,101.318954,12708500
2018-10-31,102.489998,102.489998,100.120003,100.279999,99.201965,12354900
2018-11-01,99.959999,101.169998,99.720001,100.580002,99.498741,7735100
2018-11-02,100.879997,101.570000,100.309998,101.339996,100.250557,7303200
2018-11-05,101.190002,103.169998,100.629997,102.910004,101.803696,7616800
2018-11-06,102.540001,103.440002,102.050003,103.330002,102.219177,6368700
2018-11-07,103.660004,104.470001,103.050003,104.320000,103.198532,8672600
2018-11-08,104.330002,105.260002,104.029999,104.879997,103.752510,5961400
2018-11-09,105.000000,105.900002,104.809998,105.559998,104.425194,8450400
2018-11-12,105.500000,106.209999,103.650002,103.870003,102.753372,8943100
2018-11-13,103.669998,104.150002,102.540001,102.940002,101.833366,7956700
2018-11-14,103.000000,103.150002,101.010002,101.529999,100.438522,10481900
2018-11-15,102.320000,102.800003,98.620003,99.540001,98.469917,16082600
2018-11-16,98.820000,99.419998,96.919998,97.690002,96.639809,14235200
2018-11-19,97.940002,98.250000,96.430000,96.779999,95.739586,9214400
2018-11-20,94.980003,95.199997,93.599998,94.160004,93.147758,12620600
2018-11-21,94.360001,94.919998,93.309998,94.169998,93.157646,9350900
2018-11-23,94.129997,95.550003,94.129997,95.099998,94.077644,4890000
2018-11-26,95.690002,96.070000,94.739998,95.150002,94.127113,10034600
2018-11-27,94.989998,95.540001,94.410004,95.040001,94.018295,9042300
2018-11-28,95.449997,97.620003,95.050003,97.459999,96.412277,10070800
2018-11-29,97.019997,97.830002,96.739998,97.290001,96.244110,6241300
2018-11-30,97.400002,98.430000,97.070000,97.650002,96.600235,10664000
2018-12-03,98.019997,99.589996,97.669998,98.750000,97.688408,9082100
2018-12-04,98.250000,98.959999,95.610001,95.809998,94.780014,10426300
2018-12-06,94.940002,95.410004,93.099998,94.769997,94.262794,10367200
2018-12-07,94.500000,95.129997,92.449997,93.190002,92.691261,8496500
2018-12-10,93.559998,94.250000,92.339996,93.940002,93.437248,7276900
2018-12-11,94.250000,94.489998,93.250000,93.849998,93.347725,6452500
2018-12-12,94.300003,94.300003,93.059998,93.110001,92.611687,9639200
2018-12-13,93.250000,93.680000,92.430000,92.959999,92.462486,8042300
2018-12-14,92.050003,92.559998,91.570000,91.849998,91.358429,11493600
2018-12-17,91.220001,92.010002,90.160004,90.769997,90.284203,9001800
2018-12-18,90.800003,91.260002,90.279999,91.080002,90.592552,9606700
2018-12-19,91.290001,93.000000,90.250000,90.550003,90.065392,12231500
2018-12-20,90.110001,90.110001,86.139999,87.279999,86.812881,16373800
2018-12-21,86.870003,89.470001,86.800003,87.129997,86.663689,14921500
2018-12-24,86.540001,87.570000,85.779999,85.820000,85.360703,6110300
2018-12-26,86.419998,90.419998,86.300003,90.410004,89.926140,10028300
2018-12-27,89.750000,91.610001,88.440002,91.589996,91.099815,9881500
2018-12-28,92.070000,93.470001,91.650002,92.129997,91.636925,9874000
2018-12-31,92.669998,93.389999,92.250000,93.150002,92.651474,7005800
2019-01-02,91.639999,93.650002,91.639999,93.339996,92.840446,8152700
2019-01-03,93.209999,94.709999,92.699997,92.860001,92.363022,8277300
2019-01-04,93.209999,93.660004,92.690002,93.440002,92.939919,8029100
2019-01-07,93.620003,95.169998,93.180000,94.540001,94.034035,7789700
2019-01-08,95.059998,95.760002,93.910004,95.199997,94.690498,7200900
2019-01-09,95.709999,96.139999,94.769997,94.889999,94.382156,6272300
2019-01-10,93.879997,94.980003,93.120003,94.959999,94.451782,9396300
2019-01-11,94.989998,95.290001,94.550003,94.839996,94.332420,5394600
2019-01-14,94.480003,95.449997,94.279999,94.949997,94.441833,7085100
2019-01-15,95.470001,96.599998,95.379997,96.250000,95.734879,7058200
2019-01-16,95.930000,96.860001,95.830002,96.349998,95.834343,5410000
2019-01-17,96.320000,97.209999,96.160004,96.739998,96.222252,5614500
2019-01-18,96.949997,98.199997,96.849998,97.730003,97.206963,6120600
2019-01-22,97.150002,98.430000,96.779999,97.489998,96.968239,8063200
2019-01-23,98.870003,99.349998,97.529999,98.709999,98.181709,8345800
2019-01-24,98.199997,98.459999,96.430000,98.360001,97.833588,7609700
2019-01-25,98.750000,98.910004,96.750000,96.940002,96.421188,7218200
2019-01-28,96.529999,97.070000,96.080002,97.059998,96.540543,5875800
2019-01-29,96.769997,97.160004,96.510002,96.709999,96.192413,5253400
2019-01-30,96.680000,96.800003,94.260002,94.800003,94.292641,11849300
2019-01-31,94.629997,96.870003,94.629997,95.830002,95.317131,14723000
2019-02-01,95.919998,96.000000,93.110001,93.860001,93.357674,12591900
2019-02-04,93.860001,94.769997,93.349998,94.769997,94.262794,7268600
2019-02-05,95.250000,95.940002,95.019997,95.599998,95.088356,6099900
2019-02-06,95.430000,96.010002,95.220001,95.639999,95.128143,4264900
2019-02-07,95.110001,96.820000,95.000000,96.730003,96.212311,7010100
2019-02-08,96.339996,96.690002,95.139999,95.580002,95.068466,6169200
2019-02-11,95.650002,96.349998,95.639999,96.199997,95.685143,5542800
2019-02-12,96.820000,97.169998,96.500000,96.970001,96.451027,5881300
2019-02-13,97.300003,98.000000,97.089996,97.940002,97.415840,5458500
2019-02-14,97.680000,99.199997,97.019997,98.519997,97.992729,7200800
2019-02-15,98.980003,100.000000,98.860001,99.989998,99.454865,9481000
2019-02-19,102.379997,104.180000,102.070000,102.199997,101.653030,20697300
2019-02-20,101.809998,102.339996,98.650002,99.879997,99.345451,17631800
2019-02-21,99.660004,99.919998,98.910004,99.389999,98.858070,6413200
2019-02-22,99.820000,100.160004,99.139999,99.550003,99.017220,8086900
2019-02-25,100.120003,100.129997,99.050003,99.120003,98.589523,9235000
2019-02-26,99.019997,99.059998,97.870003,98.690002,98.161827,8488100
2019-02-27,98.120003,98.389999,97.589996,98.110001,97.584923,7902300
2019-02-28,98.110001,99.470001,97.769997,98.989998,98.460213,11375900
2019-03-01,99.470001,99.559998,97.120003,97.930000,97.405891,10352500
2019-03-04,98.120003,98.589996,97.370003,97.849998,97.326317,7683800
2019-03-05,98.129997,99.190002,98.089996,98.339996,97.813690,6119300
2019-03-06,98.269997,99.000000,97.860001,98.260002,97.734123,4696600
2019-03-07,97.709999,98.199997,97.239998,97.449997,96.928452,6126600
2019-03-08,97.550003,98.419998,97.000000,97.589996,97.067703,5659000
2019-03-11,98.040001,98.580002,97.820000,98.480003,97.952950,5345300
2019-03-12,98.529999,98.739998,98.050003,98.370003,97.843536,5070500
2019-03-13,98.699997,99.349998,98.389999,99.029999,98.500000,5482300
2019-03-14,98.410004,98.430000,97.589996,98.220001,98.220001,4925800
